movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt8690450,72hrs the Hague: Western,second contest edition in which 9 short movies are written shot and edited within 72 hours primary goal besides promoting the city of the hague was to use 'western' as the main genre,action,horror,0.28005704,0.51593363,0.20400935
tt5167200,Heavenquest: A Pilgrim's Progress,a regal man named vangel is thrust on a journey against his will when he is mysteriously arrested and begins to have strange visions of a woman in white armed with an ancient book that he receives from a wise sage his adventure begins,action,horror,0.43644536,0.50715137,0.05640333
tt3910736,Gun Shy,an aging rock star's wife is kidnapped while vacationing in chile,action,romance,0.35743707,0.10607792,0.53648496
tt5321192,Soul Survivors: Angel-Love Power,featuring shedrick garret (medea films house of pain and other tv) this new addition to the soul survivors family of films shows couples how to bond even more tanya and jack are still,romance,horror,0.12922798,0.6995777,0.17119439
tt0120230,Strip Search,robby durrell is the prince of the vice squad a man who's seen it all and done a little of it too but when the enchanting sela hires him to help track down her stripper-stepdaughter robby learns there's more to sela than meets the eye,action,romance,0.4159211,0.11237551,0.47170344
tt6170682,Slingshot Cops,a supernatural menace has descended on the peaceful town of woodsville center! it's up to officer rusty (matt farley) his partner wolf (jim mchugh) the mysterious newcomer known as the,action,horror,0.43248564,0.5055359,0.061978463
tt0372771,Arouss el Nil,an engineer in an oil company tries to dig to reach the oil in area with a lot of ancient egyptian tombs he meets with hames the pride of the nile and changed his mind about digging in the ancient valley,romance,action,0.6921123,0.18132278,0.12656496
tt20516576,Detached,following the death of her husband a young woman leaves town and finds herself at an out-of-the-way bed and breakfast run by a kind married couple violence and bloodshed ensue,horror,romance,0.10250642,0.3161781,0.58131546
tt7454660,My Mother Elaine,after developing dementia elaine returns to her childhood home to live and be cared for by her daughter and step-son and continues to sustain injuries that she forgets happen,horror,romance,0.09612131,0.25284585,0.65103275
tt13484876,Jacky,as the brutal mutilations and murders continue a mysterious woman comes to london and in hadley's life hadley tries to balance finding the identity of the killer and his new romantic love interest as the body count keeps rising,horror,romance,0.053813092,0.2832252,0.66296166
tt6998512,Kaira: Story That Unfolds the Truth,kaira: story that unfolds the truth is an upcoming gujarati feature film presented by gujotsav production house the release date is tentative and soon more updates will be updated by the production house,action,horror,0.09141403,0.81159717,0.09698879
tt0291150,An Enraged New World,a group of wayward astronauts returning from a long mission to ganymede crash land on a planet very much like earth the problem is that the mysterious inhabitants are murderous lunatics out to kill every one of them or so it seems,action,horror,0.19190198,0.78916323,0.018934738
tt0123072,Fire in the Night,when terry rejects the son of the wealthiest and most powerful man in town they start to make life difficult for her and her father,action,romance,0.21300603,0.064310424,0.7226835
tt1205071,Paintball,a group of young urban workaholics sign up for a weekend of paintballing to have some adventure but the adrenaline-filled entertainment soon turns into a manhunt in which they become the,action,horror,0.26437566,0.6794734,0.056150973
tt11313190,Milford Green,in the victorian village of milford green socially awkward inventor alfie fairfield discovers we're not alone in this universe,action,romance,0.16969383,0.08643286,0.7438733
tt0325201,A Couple of Trouble,ruby is a hot young wife looking for kicks and raunchy pleasures anywhere she can find them first it's with johnny the pusher and she uses her tight little body like a knockout punch -,romance,horror,0.09084524,0.6370681,0.2720867
tt0107267,Jian nu,during a period of upheaval an itinerant performer has a troupe of four children one of whom is his daughter mu-lin jump ahead 15 years he's ready to retire and has arranged mu-lin's,action,romance,0.070117444,0.022566075,0.90731645
tt15566896,Pretty Problems,jack and lindsay are invited on a getaway trip with affluent strangers: down the rabbit hole and into the most unhinged weekend of their lives can their relationship survive?,romance,horror,0.08146725,0.8398609,0.078671895
tt2248841,In the Realms of Madness,a mysterious traveler infiltrates a dangerous underground organization gabriel black a traveler journeys into san antonio where he encounters the wendagora a spirit who leads him to a,horror,action,0.6442385,0.29141206,0.06434945
tt14084958,Hosticide,disillusioned sales manager david pettigrew is haunted by his unrequited feelings for a married employee he seeks distraction elsewhere and sets off down a destructive path that can only end badly - for everyone,horror,romance,0.16923228,0.28153682,0.5492308
tt23984834,Pembe,sacha a depressed and broke journalist is offered the documentary of a natural reserve in africa a world he considers quite insignificant,action,romance,0.16159166,0.17568141,0.6627268
tt15445162,Bhumiyar,this is about bhumihar community who are from ganges basin of north india their life and livelihood is totally dependent on ganga so they consider ganga as their mother they still,action,romance,0.24788512,0.09526638,0.65684855
tt0039165,Una aventura en la noche,a film director and a scriptwriter ride two mysterious girls in the road just to find out later that they had died months ago,romance,horror,0.11938696,0.79122114,0.08939191
tt0016683,The Broadway Gallant,young heiress helen stuart is engaged to monty barnes a restless young man since helen is not yet 21 her estate is controlled by her guardian and uncle jack peasley who is not above,action,romance,0.25166234,0.09340038,0.65493727
tt13635908,Deyyamtho Sahajeevanam,its a revenge drama of a girl naina on social media and victims who try to take them on get killed without a trace or a clue for police to find out,horror,action,0.5298221,0.4040314,0.066146545
tt6414890,Eva,a playwright encounters a mysterious woman when he takes shelter in a chalet during a violent snowstorm,romance,horror,0.23419784,0.6590452,0.106757015
tt2374831,Benny the Bum,philly fighter benny never had a problem taking his lumps inside the ring but after a year in prison he finds his personal life packing more wallop than he's ready for as benny struggles,romance,action,0.6992244,0.05328582,0.24748972
tt0039416,Gentleman's Agreement,a reporter pretends to be jewish in order to cover a story on anti-semitism and personally discovers the true depths of bigotry and hatred,romance,action,0.4822282,0.19869633,0.31907547
tt0430508,Raakhi Aur Rifle,the movie story deals with gangasingh who kills ranjitsingh for the latter having outraged the modesty of a poor servant girl his younger sister brought up by a school teacher falls in,action,romance,0.05870791,0.035301294,0.90599084
tt2162615,Dying 2 Meet U,after a terrible accident leaves goldman andrews scarred for life he spends the next eight years as a recluse living vicariously through reality tv his wealthy parents come up with the,horror,romance,0.19981456,0.12459288,0.6755926
tt0072604,Adiós Amigo,a conman's crimes are blamed on a good-natured fast-drawing cowboy he meets and decides to use as decoy,action,romance,0.14172119,0.051661357,0.8066174
tt7643080,Die Fightin' the Annihilation,the second chapter of the die fightin franchise,action,horror,0.3365338,0.41469157,0.2487747
tt13124698,Astra,baban a gangster falls in love with koena a journalist and wakes up to the call of his conscience by deciding to surrender to the law,action,romance,0.38130033,0.057279,0.56142074
